-0.647200504619551,-2.5729677829121242,0.7196560048105352,-25.600630756182383,3.0031062293982647,27.02868419429196,1.5919041989675975,3.5647128591174253,0.3637099709891987,27.212712165255446,-18.437822143086148,26.452303334462997
-0.6472532449819693,-2.5716571702569384,0.7197419318910762,-25.585869415645387,2.9914550647075413,27.018920793584563,1.5699113713071309,3.5517468978952564,0.36273130388372804,27.12983832043721,-18.305925094890775,26.491801381148985
-0.6495665183905903,-2.570292333648689,0.7224712584408504,-25.578760518470624,3.014029178564284,26.994511514885428,1.5743093076951868,3.554319183916077,0.37016303929423305,27.07545556774952,-18.405966836148643,26.502008398256216
-0.6439589986975746,-2.571159033702647,0.7236084380653452,-25.575661789547794,2.958560150898359,26.999971628370016,1.5720469802114123,3.550562039785633,0.35774717198371964,27.094262694470356,-18.33517402576856,26.501629838246597
-0.6461827756241804,-2.5709726928480716,0.7171382414355484,-25.559776150895935,3.013125201355628,27.029025145085818,1.5722963183649568,3.5581117624321292,0.3823027094863079,27.03068411543571,-18.352886466202843,26.473374904079513
-0.6518260031126079,-2.5702017853275017,0.7248392208261114,-25.54381778621938,2.9981983940644805,27.02327653274634,1.5829179869230672,3.559719544932349,0.3557765307747306,27.19279408757255,-18.408296680129503,26.521190205879478
-0.6531550530003697,-2.5733278001090705,0.7213390626031736,-25.57030614023503,3.019386465168313,26.97422219164358,1.572007681874086,3.5505093559887313,0.3676765169059859,27.106529816196662,-18.375911936007466,26.530889322002526
-0.6552654185371523,-2.574526810178904,0.7161537983527826,-25.598229892523918,3.0533624039977902,26.998172110578835,1.5699539435887924,3.5541730982719564,0.36040986947259196,27.158969736321225,-18.363233829002812,26.472338856005457
-0.6552131207056119,-2.5720294503369745,0.7249500117392961,-25.56992004648496,3.0436539842856662,27.00830717467124,1.5742573495388532,3.562135863568694,0.35789034695380323,27.180123619212164,-18.372281631630205,26.502538485604255
-0.6527459113246659,-2.5748358698115075,0.7261171312955081,-25.642567760043022,3.0207537908336297,27.013261993693696,1.5720755198168792,3.5556367421580775,0.35529865044419634,27.111743688891654,-18.392221866706727,26.492454752401784
